movieId,imdbId,genres
6055,0107079,Crime
6347,0086946,Drama
6348,0086999,Comedy
6597,0310149,Action
5532,0280424,Comedy
7306,0221344,Comedy
8588,0250468,Drama
27708,0340477,Action
33893,0395125,Comedy
45503,0438315,Drama
66090,1020530,Horror
68347,1127715,Adventure
71902,1186370,Comedy
80880,1423995,Drama
89208,1104006,Horror
92348,0064714,Animation
568,0106408,Comedy
1675,0119365,Crime
2540,0142192,Action
4453,0245280,Documentary
4743,0255653,Comedy
5409,0105219,Action
5580,0106315,Drama
5675,0291502,Comedy
5787,0270707,Mystery
6992,0109951,Comedy
7017,0105104,Action
7192,0107750,Action
8782,0167456,Action
30898,0365885,Comedy
36276,0387898,Drama
43708,0425598,Documentary
8690,0069280,Comedy
4402,0059124,Comedy
96430,1462769,Comedy
941,0032762,Action
1839,0120765,Comedy
2368,0091344,Action
2520,0065377,Action
2521,0071110,Action
2523,0076636,Action
2693,0120370,Documentary
2887,0168172,Action
3057,0118150,Comedy
3276,0171356,Comedy
3284,0067848,Comedy
3390,0091934,Adventure
3596,0156323,Comedy
3933,0052969,Horror
4051,0056600,Horror
4156,0177650,Comedy
4198,0080421,Action
4212,0077413,Crime
4397,0087032,Action
4526,0095687,Comedy
4630,0097987,Action
4660,0098261,Comedy
4756,0246544,Action
4775,0118589,Drama
4952,0089622,Comedy
4981,0090852,Comedy
5250,0081562,Comedy
5334,0099204,Comedy
5356,0073043,Horror
5490,0074205,Action
5700,0081693,Action
5752,0082477,Comedy
5779,0082910,Drama
5915,0083284,Drama
6302,0050177,Horror
6424,0102603,Comedy
6427,0066279,Family
6476,0102900,Crime
6514,0056415,Drama
6760,0310154,Drama
6798,0074256,Comedy
6814,0087062,Action
7101,0101745,Comedy
7245,0054393,Horror
7372,0277941,Action
8136,0049363,Crime
8137,0054462,Horror
8447,0047577,Horror
8743,0090729,Adventure
26152,0060153,Adventure
26386,0076141,Comedy
26464,0085255,Action
26700,0100280,Comedy
31000,0092035,Comedy
32291,0378947,Comedy
34018,0031060,Comedy
37211,0032536,Comedy
43558,0421729,Comedy
48262,0799954,Documentary
49688,0046889,Drama
50064,0452624,Drama
53453,0079946,Action
53808,0490822,Comedy
55294,0758798,Comedy
58351,0870090,Crime
61123,0810900,Comedy
61289,0906665,Action
63393,1055366,Comedy
65135,0094754,Comedy
66785,0901487,Action
67361,1124039,Action
69118,0910905,Crime
69453,0073260,Adventure
69604,1178663,Comedy
70545,0848281,Comedy
71466,1174730,Comedy
71732,0902290,Comedy
72224,1161418,Adventure
72694,1247692,Comedy
73386,0976246,Comedy
75803,1305583,Comedy
75816,1247704,Comedy
77421,1336617,Comedy
78034,1196204,Comedy
78116,0878835,Comedy
79259,1248971,Drama
79590,1205535,Comedy
79879,0464154,Comedy
79946,1285309,Comedy
80241,1322312,Comedy
80864,1182350,Comedy
81949,1403988,Comedy
82093,1213648,Crime
82095,1564585,Action
82527,1423894,Comedy
83374,1032751,Action
84696,1320239,Comedy
84950,0810922,Comedy
85025,1034389,Action
85399,1464174,Action
86028,1220888,Comedy
86593,1223236,Documentary
87876,1216475,Animation
88672,1637706,Comedy
89305,1716772,Comedy
89343,0873886,Action
89388,1742650,Comedy
89427,1633356,Horror
90343,1068242,Comedy
90719,1616195,Biography
90738,1646980,Action
91273,1181795,Action
91688,1251743,Comedy
91873,1710396,Comedy
91935,1541149,Drama
92198,1214962,Action
92665,1996264,Comedy
93242,1838544,Action
93980,0383010,Comedy
93982,1486192,Crime
94011,1307873,Action
94323,1621045,Comedy
94494,1641385,Drama
94896,1704573,Biography
94919,1196340,Drama
95201,1859650,Comedy
95508,1598873,Action
95744,1602472,Comedy
96114,1990181,Thriller
96281,1623288,Animation
96530,1619277,Comedy
96726,1710417,Comedy
97328,1872818,Comedy
97742,1712170,Action
97858,1655416,Comedy
97870,1866249,Biography
97936,1781769,Drama
98160,1493157,Comedy
98175,1545106,Comedy
98230,1715873,Comedy
98296,1667310,Crime
98836,1477855,Biography
98908,1241017,Comedy
99005,1925431,Action
99415,1047540,Comedy
99574,2091473,Drama
99846,2366308,Documentary
99992,1770734,Drama
100226,1853643,Comedy
100304,2081437,Comedy
100326,1389096,Comedy
100487,1559547,Drama
101360,1911644,Crime
101529,1935902,Comedy
101577,1517260,Action
101884,1507563,Action
101895,0453562,Biography
102025,0061549,Action
102165,2055765,Comedy
102278,1551630,Action
102819,1291580,Biography
102880,1815862,Action
103221,1935065,Comedy
103502,1877797,Comedy
103543,2265534,Drama
103755,1860353,Animation
103865,2053423,Comedy
104078,0469021,Action
104129,2016940,Action
104760,2167202,Action
104906,1985019,Comedy
105121,1844203,Action
105755,2193215,Crime
106330,1204975,Comedy
106438,2431286,Biography
106542,1196948,Comedy
106883,1462901,Comedy
107702,1661382,Comedy
107945,1847548,Thriller
107962,2325002,Action
108188,1205537,Action
108601,1714833,Biography
108715,1609479,Comedy
109183,1878942,Comedy
109191,1837709,Drama
109295,2511428,Crime
109317,1978532,Comedy
109372,1826590,Comedy
109416,1349482,Comedy
110611,1179031,Crime
110655,2357291,Animation
110826,1430612,Action
111663,2784512,Comedy
111680,1483324,Comedy
111795,1647668,Biography
112303,2239832,Comedy
112749,2465146,Comedy
113186,2402603,Crime
113225,2870756,Comedy
113350,2048770,Drama
113416,1396523,Action
113532,3097204,Comedy
114028,3169706,Biography
114601,1371150,Comedy
114925,2326612,Crime
115151,2556874,Action
115170,1872194,Crime
115216,2720680,Drama
116207,2249221,Crime
116413,2870808,Comedy
116419,2968804,Action
116849,2751310,Comedy
116985,2064968,Comedy
117107,3128900,Comedy
117511,3762944,Comedy
118248,1274586,Action
118326,2543702,Crime
118354,1216491,Biography
118512,0972785,Comedy
118702,1809398,Biography
118814,2139555,Comedy
118924,2784678,Comedy
118997,2180411,Adventure
119068,3179568,Comedy
119655,1121096,Action
120637,2717822,Action
120783,2452200,Action
122490,2761578,Action
122932,2113659,Comedy
124859,2039393,Crime
125221,0048992,Horror
126420,2923316,Action
127132,3346224,Drama
127136,2273657,Crime
127194,3534602,Comedy
127319,1850397,Mystery
128592,3181822,Horror
129250,2933474,Comedy
129333,2582426,Horror
129657,2401097,Action
129659,2097298,Biography
130083,2917388,Action
131480,2548208,Crime
132333,3149640,Drama
132462,3622332,Action
132488,2404299,Comedy
132618,2044801,Action
133195,2679042,Action
133281,3623726,Comedy
133365,3155242,Drama
133377,3327624,Horror
133545,2980472,Comedy
133782,1881002,Drama
133798,2967224,Action
134021,2486678,Comedy
134158,2948790,Drama
134859,2415458,Documentary
136654,2967008,Crime
136664,4442130,Crime
136778,3248600,Comedy
136786,1629242,Drama
136800,2145829,Action
136816,3525346,Action
136859,1321869,Action
137517,0207374,Fantasy
138546,2796678,Comedy
139052,2402101,Action
139415,3715320,Comedy
139857,4005402,Biography
140237,3687398,Drama
140525,1741273,Crime
140850,1706598,Crime
141422,3077214,Drama
142424,2625810,Drama
143001,3475596,Crime
143255,1957938,Mystery
143257,3774466,Comedy
143410,4034452,Action
143472,1694021,Action
144262,2537390,Comedy
144620,1051904,Adventure
144714,3862750,Crime
144716,3164256,Comedy
145150,2910904,Comedy
146688,1291570,Crime
146730,3593046,Action
148482,3859076,Biography
148592,3291148,Comedy
148709,2322517,Drama
149590,3703908,Drama
149612,2112277,Action
150401,3511596,Action
150604,2718440,Action
151315,2869728,Action
151317,3471098,Comedy
151501,4019560,Crime
151559,4086032,Horror
151653,3564794,Comedy
151745,0056405,Action
151777,2025690,Action
152085,3147312,Drama
152105,0066963,Comedy
152658,4592572,Comedy
154065,4104054,Comedy
155358,4991652,Action
155659,4136084,Biography
155743,3760922,Comedy
155892,2507238,Comedy
156553,3763866,Animation
156706,3733774,Crime
157122,0787524,Biography
157130,2474932,Drama
157172,0090334,Action
157200,2241351,Crime
157270,3628584,Comedy
157340,1985949,Animation
157407,3212232,Action
157432,4651410,Action
158022,3703750,Comedy
158956,2667380,Action
159077,4501454,Comedy
159193,4513674,Comedy
159690,3949660,Action
160440,2263814,Thriller
160573,2788732,Action
160646,4437216,Drama
160730,1735907,Crime
161290,3903852,Action
161830,3732950,Crime
161918,4831420,Action
162828,4781612,Biography
164375,4119278,Comedy
164647,5521550,Comedy
164753,5340362,Comedy
165075,1724597,Drama
165139,1655461,Action
165343,1267299,Comedy
165347,3393786,Action
168350,2990126,Drama
168456,1753786,Action
169180,4671002,Thriller
173751,4447518,Action
3568,0162348,Comedy
2839,0157183,Comedy
3240,0156639,Comedy
3241,0201840,Comedy
3756,0200669,Drama
3787,0215369,Comedy
1341,0074258,Horror
706,0117784,Drama
89039,1549572,Drama
1757,0112913,Comedy
2677,0186508,Documentary
3859,0233687,Documentary
3989,0230591,Documentary
4236,0206187,Documentary
4863,0072979,Comedy
4977,0283431,Biography
5205,0081184,Comedy
5212,0081259,Action
5224,0282864,Documentary
5239,0081441,Drama
5986,0068575,Drama
6064,0049291,Drama
6466,0102456,Drama
6528,0066402,Comedy
6611,0045274,Drama
6775,0284262,Documentary
6935,0363510,Documentary
6945,0373175,Documentary
6966,0099365,Action
7181,0059712,Drama
7620,0102467,Comedy
7767,0346336,Drama
7786,0187859,Documentary
7920,0075936,Comedy
8620,0056732,Drama
8848,0046521,Comedy
26359,0074084,Drama
26838,0108170,Drama
27563,0304262,Comedy
32582,0424565,Documentary
38198,0424024,Documentary
45382,0398027,Drama
46855,0064040,Drama
55156,0492499,Documentary
58191,0854678,Documentary
67665,1157605,Documentary
71640,1333634,Documentary
82857,1517252,Documentary
89090,1621444,Documentary
100556,2375605,Documentary
103107,2396566,Documentary
105835,1825157,Comedy
109161,2406252,Drama
148982,0077429,Horror
151311,4144190,Comedy
152711,1276121,Documentary
160644,4193394,Drama
162414,4975722,Drama
164655,1714917,Documentary
167064,5804038,Documentary
179813,4778988,Biography
183199,6149818,Documentary
183317,0095835,Comedy
184721,6053438,Drama
187717,7681902,Documentary
188189,5688932,Comedy
189713,7349662,Biography
56169,0211933,Crime
59738,0490076,Horror
60832,0964539,Crime
74530,0814255,Adventure
74580,1273678,Action
90384,0497329,Action
3723,0099726,Drama
2493,0128133,Biography
451,0106926,Drama
1180,0102014,Comedy
3405,0051994,Biography
3619,0080881,Comedy
3658,0062168,Horror
3832,0057603,Horror
96,0113403,Comedy
488,0107468,Drama
638,0113448,Comedy
907,0025164,Comedy
929,0032484,Action
956,0034012,Drama
959,0025586,Drama
970,0046414,Action
976,0022879,Drama
982,0048491,Drama
993,0116635,Biography
1068,0039286,Crime
1398,0116621,Biography
1413,0118163,Biography
1423,0116506,Drama
1496,0118623,Drama
1507,0119859,Drama
1629,0119632,Comedy
1650,0120481,Drama
1893,0116692,Drama
1902,0116141,Romance
1913,0073540,Drama
1926,0019729,Drama
1928,0021746,Drama
1932,0027698,Biography
1933,0029146,Biography
1940,0039416,Drama
2177,0074512,Comedy
2179,0065112,Drama
2180,0061107,Romance
2185,0045897,Crime
2187,0042994,Film-Noir
2201,0039694,Crime
2211,0028231,Mystery
2611,0155388,Drama
2612,0037913,Crime
2652,0050280,Horror
2697,0119743,Comedy
2743,0091613,Drama
2757,0083967,Biography
2801,0119843,Drama
2927,0037558,Drama
2929,0082979,Biography
2930,0176093,Documentary
3109,0088007,Drama
3112,0090556,Drama
3125,0172396,Drama
3135,0079239,Drama
3211,0094924,Biography
3281,0144801,Documentary
3475,0043924,Drama
3609,0181786,Documentary
3641,0014624,Drama
3714,0094882,Drama
3715,0092710,Comedy
3739,0023622,Comedy
3789,0059575,Drama
3816,0089276,Drama
3870,0032881,Drama
3965,0038988,Drama
3966,0037638,Crime
4046,0049233,Drama
4080,0092605,Comedy
4113,0093093,Drama
4129,0093467,Comedy
4164,0182000,Crime
4171,0236447,Documentary
4184,0039190,Comedy
4189,0059245,Biography
4204,0085868,Comedy
4218,0091860,Crime
4292,0079638,Drama
4296,0066011,Drama
4433,0049966,Drama
4484,0094828,Biography
4495,0094921,Comedy
4521,0095532,Drama
4578,0097044,Comedy
4589,0085475,Drama
4635,0098097,Action
4704,0056059,Action
4769,0248912,Documentary
4796,0053877,Comedy
4798,0051773,Comedy
4801,0033836,Drama
4804,0055312,Comedy
4860,0087666,Comedy
4871,0246628,Drama
4970,0020697,Drama
4998,0051525,Crime
5007,0058672,Adventure
5012,0086619,Drama
5077,0097116,Comedy
5114,0044391,Drama
5116,0050306,Comedy
5168,0043983,Comedy
5213,0081268,Comedy
5231,0035262,Adventure
5311,0081738,Family
5353,0068326,Comedy
5375,0038589,Comedy
5384,0051758,Biography
5440,0041866,Western
5455,0102573,Comedy
5512,0290823,Comedy
5525,0246772,Comedy
5581,0099128,Comedy
5601,0039111,Drama
5602,0048281,Comedy
5604,0044876,Comedy
5629,0298388,Animation
5649,0051554,Horror
5694,0086361,Drama
5755,0082498,Horror
5771,0082782,Horror
5799,0053804,Action
5801,0060921,Comedy
5802,0058756,Comedy
5826,0042895,Romance
5836,0051745,Comedy
5863,0083163,Comedy
5875,0295238,Drama
5963,0054743,Drama
6020,0026056,Comedy
6031,0052918,Drama
6042,0311320,Documentary
6090,0084210,Comedy
6101,0084335,Biography
6163,0291579,Romance
6178,0059573,Drama
6181,0043961,Drama
6201,0091374,Biography
6225,0055047,Biography
6228,0035417,Comedy
6232,0060182,Adventure
6245,0065054,Comedy
6273,0042593,Drama
6289,0297144,Documentary
6336,0317226,Drama
6357,0049314,Comedy
6376,0286516,Drama
6382,0332639,Drama
6390,0050972,Comedy
6400,0307197,Documentary
6407,0061170,Comedy
6422,0059711,Drama
6434,0037954,Action
6454,0100211,Crime
6477,0036377,Biography
6515,0029808,Crime
6527,0045125,Action
6545,0300015,Drama
6581,0066249,Adventure
6584,0061177,Adventure
6592,0314630,Drama
6603,0039335,Crime
6609,0058715,Biography
6614,0099819,Comedy
6660,0040725,Drama
6667,0120472,Documentary
6732,0064418,Adventure
6768,0309820,Biography
6770,0314412,Drama
6772,0318202,Documentary
6788,0109129,Comedy
6837,0031593,Comedy
6909,0325655,Horror
6911,0038661,Biography
6912,0034409,Comedy
6948,0343121,Documentary
6962,0334029,Documentary
6965,0312848,Documentary
6970,0050307,Comedy
6982,0043686,Drama
6984,0027075,Drama
6990,0079240,Adventure
7012,0100201,Comedy
7019,0093793,Comedy
7049,0024025,Comedy
7051,0059903,Comedy
7052,0027948,Biography
7053,0026942,Comedy
7055,0028333,Comedy
7057,0026714,Comedy
7058,0039566,Comedy
7059,0037120,Drama
7061,0031210,Drama
7062,0055798,Biography
7070,0040724,Action
7073,0058586,Comedy
7074,0015163,Action
7075,0049096,Adventure
7079,0031455,Drama
7082,0056575,Comedy
7083,0090110,Biography
7085,0058571,Comedy
7086,0030637,Comedy
7092,0026071,Drama
7093,0071524,Comedy
7141,0342804,Documentary
7167,0304229,Drama
7177,0368913,Drama
7190,0065911,Drama
7211,0043915,Comedy
7212,0041498,Comedy
7217,0039302,Film-Noir
7219,0033149,Crime
7223,0042369,Drama
7326,0258816,Crime
7357,0050839,Drama
7382,0326977,Crime
7414,0079219,Comedy
7479,0036515,Drama
7560,0058083,Drama
7572,0243664,Drama
7579,0032943,Drama
7584,0035567,Comedy
7618,0103939,Biography
7702,0037536,Drama
7705,0045012,Comedy
7713,0034587,Fantasy
7714,0061439,Adventure
7716,0087635,Comedy
7727,0087951,Comedy
7772,0039066,Drama
7789,0328802,Drama
7822,0046085,Adventure
7826,0039808,Comedy
7831,0031047,Comedy
7832,0037365,Comedy
7833,0034172,Comedy
7835,0039853,Comedy
7839,0033852,Comedy
7840,0031398,Adventure
7882,0060841,Horror
7883,0036027,Drama
7888,0061791,Comedy
7896,0056412,Drama
7900,0065738,Horror
7944,0058404,Drama
8019,0308379,Drama
8057,0056541,Drama
8094,0047849,Crime
8125,0018455,Drama
8153,0049456,Biography
8167,0026174,Action
8191,0064030,Biography
8232,0032617,Comedy
8275,0017765,Comedy
8293,0105706,Comedy
8302,0021890,Comedy
8331,0033874,Comedy
8336,0035019,Comedy
8338,0039192,Drama
8375,0391225,Documentary
8382,0093175,Comedy
8385,0055100,Comedy
8410,0047542,Crime
8424,0020827,Romance
8446,0041841,Action
8450,0027300,Adventure
8451,0047885,Crime
8458,0039040,Drama
8459,0041452,Drama
8461,0036777,Drama
8462,0046963,Drama
8463,0040495,Drama
8465,0033774,Crime
8481,0032851,Adventure
8482,0037988,Drama
8487,0054188,Comedy
8492,0044008,Drama
8502,0044030,Drama
8518,0020641,Drama
8521,0022835,Horror
8534,0338512,Adventure
8575,0243135,Comedy
8591,0087910,Adventure
8611,0039370,Comedy
8617,0053622,Drama
8650,0056196,Drama
8684,0049902,Drama
8711,0040613,Comedy
8712,0029284,Comedy
8714,0038776,Biography
8730,0243609,Action
8753,0346091,Documentary
8754,0064840,Comedy
8771,0039017,Crime
8773,0035317,Adventure
8774,0038259,Drama
8778,0038494,Crime
8809,0337960,Comedy
8813,0361309,Drama
8875,0044509,Drama
8920,0046874,Drama
8921,0048563,Comedy
8938,0390538,Documentary
8943,0340012,Comedy
8955,0360130,Drama
8979,0390299,Documentary
8987,0403910,Documentary
8989,0051516,Comedy
25752,0015841,Comedy
25753,0015881,Drama
25757,0018037,Drama
25769,0019421,Action
25795,0023948,Comedy
25826,0027884,Comedy
25850,0030241,Comedy
25865,0032701,Crime
25870,0033712,Comedy
25927,0038991,Crime
25940,0040525,Crime
25952,0041587,Drama
25962,0042646,Action
25996,0047522,Drama
25999,0047677,Crime
26791,0105391,Drama
26965,0118760,Drama
31030,0040458,Drama
31083,0104804,Comedy
31260,0029942,Biography
31694,0361411,Comedy
31903,0288330,Drama
34359,0060453,Comedy
35015,0361715,Adventure
42740,0433116,Comedy
43333,0240200,Drama
44511,0436864,Documentary
48741,0478049,Documentary
49666,0422295,Biography
50160,0482546,Biography
50514,0457655,Drama
53921,0829459,Biography
55071,0912593,Documentary
55687,0912592,Documentary
56563,0847817,Documentary
3720,0145503,Drama
4454,0188913,Sci-Fi
4557,0096316,Biography
4725,0261983,Horror
5069,0270933,Adventure
5348,0278823,Comedy
6148,0084899,Drama
7335,0046187,Crime
8126,0057495,Drama
27537,0298482,Comedy
31660,0348121,Animation
42422,0370754,Animation
68945,0169880,Animation
72308,1286130,Action
78746,1144539,Documentary
82242,1401143,Adventure
2362,0045826,Drama
3428,0078950,Drama
4111,0093073,Drama
4410,0091983,Comedy
4831,0080492,Biography
5197,0081060,Comedy
5365,0239234,Drama
5389,0166813,Animation
5448,0314166,Animation
5651,0058230,Animation
5773,0082801,Comedy
6436,0108330,Biography
6853,0092717,Comedy
8131,0243508,Comedy
27830,0375104,Biography
32294,0347540,Drama
36477,0401244,Comedy
37844,0403455,Comedy
43914,0380817,Comedy
44197,0419749,Biography
47646,0417225,Crime
2068,0083922,Drama
6320,0102849,Comedy
8268,0107843,Action
2483,0112922,Action
8632,0217788,Comedy
27370,0250491,Comedy
31617,0054847,Biography
36397,0361089,Animation
68522,0393597,Documentary
72554,1242422,Action
88448,1360822,Comedy
89586,1825918,Animation
90863,1113829,Documentary
91890,1007029,Biography
93723,1667307,Comedy
94810,1298554,Drama
95939,1924394,Comedy
96283,2023453,Comedy
97665,1597522,Adventure
99087,1540128,Comedy
100068,1911553,Comedy
101765,1986843,Adventure
105325,2274570,Comedy
109941,2268617,Animation
109971,2955316,Comedy
112316,1742044,Biography
115065,1639826,Animation
4759,0269341,Comedy
5786,0259484,Action
8593,0104573,Action
71268,1385912,Comedy
93320,0383678,Comedy
26900,0113556,Comedy
40597,0328132,Comedy
54796,0841044,Comedy
72874,0119872,Action
73501,0049607,Comedy
77881,0307076,Drama
79299,0874957,Comedy
79536,1227536,Biography
80454,1428453,Biography
80551,0879870,Biography
84553,0050832,Comedy
86000,1560139,Comedy
87413,0115658,Comedy
91488,0084701,Animation
92730,0249131,Family
94130,1682181,Documentary
50954,0482527,Comedy
78160,0397612,Comedy
78544,0993779,Comedy
180231,5657846,Comedy
103,0118040,Drama
467,0113674,Comedy
876,0106544,Action
1170,0112483,Action
73290,1028532,Drama
140523,3567288,Horror
131739,4324274,Animation
56286,0368794,Biography
449,0106880,Comedy
1824,0119305,Comedy
1910,0126344,Action
7455,0339419,Crime
32914,0319970,Drama
46231,0426627,Biography
79798,1424797,Drama
6596,0306734,Drama
6927,0308383,Drama
68269,0962736,Biography
5613,0283832,Comedy
26958,0118308,Comedy
50796,0397044,Drama
65193,1024255,Comedy
74677,1352852,Documentary
80834,1727587,Animation
82088,1611211,Drama
84847,1366312,Comedy
89678,0844794,Drama
90809,1847731,Drama
91266,1071358,Comedy
91337,1124388,Comedy
93134,1805297,Comedy
93988,0417349,Drama
94799,1748207,Drama
95193,0143808,Animation
110781,0279967,Animation
117133,1055300,Action
126142,0101095,Fantasy
129229,2290553,Action
130073,1661199,Drama
136838,0496325,Comedy
136840,2517558,Comedy
34148,0411270,Crime
6145,0084854,Horror
1335,0082083,Comedy
1978,0089173,Horror
2878,0082511,Horror
3294,0074455,Horror
4202,0068617,Action
5041,0085542,Animation
5189,0080904,Horror
5704,0081764,Horror
5797,0087075,Drama
6746,0075261,Horror
6821,0079576,Comedy
7477,0160184,Crime
7730,0107529,Comedy
7891,0058700,Drama
8894,0076504,Adventure
26198,0063829,Comedy
31150,0076929,Animation
38583,0092240,Action
40478,0069005,Horror
62586,1190617,Comedy
124484,0074739,Comedy
135216,0193524,Adventure
136958,0087746,Horror
141994,4009460,Comedy
149330,0182015,Animation
158830,3691740,Adventure
159510,0068972,Horror
160571,4786282,Drama
167538,0085937,Comedy
168358,0079285,Adventure
180263,0118460,Drama
182727,6881890,Musical
184931,1137450,Action
184987,1620680,Adventure
185033,4547194,Drama
185473,2531344,Comedy
186587,2231461,Action
187031,4881806,Action
188797,2854926,Comedy
4646,0203540,Comedy
8772,0059749,Drama
26761,0103516,Crime
83270,1371155,Biography
88267,1449283,Animation
91414,1430607,Animation
93740,1441952,Comedy
96471,0106104,Crime
96518,0365651,Crime
96520,0114182,Crime
97194,0376921,Documentary
107780,2227830,Musical
121099,0324941,Animation
144352,2347134,Action
152037,4366830,Musical
160422,0043147,Drama
162590,1473832,Comedy
165489,1725969,Animation
7266,0307109,Comedy
32469,0048801,Comedy
27006,0120801,Biography
27369,0250440,Animation
66544,0208629,Drama
79006,0416716,Documentary
120130,2061702,Animation
8264,0073076,Documentary
91869,1787660,Documentary
96150,2125666,Documentary
98122,1942884,Documentary
106889,3089388,Documentary
120807,2246779,Comedy
127164,4284010,Documentary
134248,4382552,Documentary
146682,2980626,Documentary
148667,5069564,Comedy
159849,5192124,Comedy
163653,5943936,Comedy
164540,5952332,Documentary
39516,0330702,Drama
135198,1585255,Comedy
176413,1835980,Drama
176415,3469518,Comedy
2742,0092068,Comedy
3673,0092638,Adventure
3674,0076044,Adventure
4445,0163862,Adventure
5560,0022599,Comedy
4284,0060429,Comedy
125914,3045616,Action
27251,0207275,Adventure
36289,0133385,Adventure
51024,0118414,Adventure
53138,0455596,Action
53140,0412915,Action
58297,0483607,Action
64695,1121794,Animation
69805,1146438,Action
73804,0463872,Adventure
76743,0314121,Action
83480,0479997,Action
85179,1474276,Animation
85261,1305591,Animation
91353,0109162,Animation
112580,1294970,Comedy
116529,1966566,Action
116668,2832470,Action
116724,2036416,Comedy
128542,2535470,Action
134775,3672840,Action
135885,1727770,Comedy
144734,1817771,Comedy
150993,3510480,Action
164367,4547056,Drama
2573,0120274,Drama
55946,0891527,Crime
121129,3138104,Comedy
2107,0120694,Horror
626,0117891,Comedy
1986,0097474,Horror
1990,0105179,Horror
3626,0154443,Comedy
3939,0093996,Comedy
3940,0100639,Comedy
3941,0091990,Horror
3942,0100663,Comedy
3958,0075754,Drama
1477,0119572,Drama
168712,4465564,Drama
142056,3221698,Animation
167296,0022002,Drama
1825,0119905,Comedy
5059,0145046,Documentary
5513,0327036,Documentary
7457,0349169,Comedy
43684,0437777,Comedy
61257,0963807,Documentary
2820,0058175,Drama
633,0112844,Comedy
790,0111546,Drama
1336,0101492,Horror
1397,0115633,Drama
1985,0095271,Horror
2256,0084472,Horror
2451,0093075,Fantasy
2597,0120836,Comedy
2862,0080491,Drama
3442,0090693,Action
3574,0115834,Action
3577,0096324,Drama
3660,0098143,Fantasy
3661,0100438,Fantasy
3663,0107899,Fantasy
3664,0110916,Fantasy
3678,0048347,Crime
3691,0086143,Comedy
5839,0099669,Adventure
5840,0099266,Adventure
6119,0084555,Comedy
26308,0070842,Drama
31123,0310203,Comedy
37495,0430651,Fantasy
38095,0456912,Action
48045,0109440,Comedy
54617,0412535,Comedy
59026,0875113,Comedy
68886,0478724,Comedy
73681,1320082,Comedy
81383,1465487,Comedy
96945,1638328,Comedy
105246,2027140,Comedy
109313,0328955,Comedy
111384,2359024,Crime
130498,0120471,Comedy
141866,4062536,Horror
142558,0315152,Comedy
148238,4537842,Comedy
148881,4171032,Animation
154975,5326448,Documentary
6800,0090859,Action
105468,1985966,Animation
168174,6090102,Comedy
4135,0093560,Action
26357,0073820,Horror
27140,0165662,Horror
27667,0330500,Horror
73211,1226681,Fantasy
99191,0115813,Horror
100306,0165623,Drama
43930,0397078,Comedy
44225,0429591,Comedy
47516,0433412,Comedy
61071,1018785,Comedy
62718,0963743,Comedy
70932,0865559,Comedy
72919,1314228,Comedy
74688,0989757,Drama
77414,1294226,Drama
78264,1212436,Comedy
80858,1414382,Comedy
82152,1152398,Drama
90524,1600195,Action
94325,1327194,Drama
95199,1586265,Comedy
96975,1592873,Comedy
100527,1702439,Drama
115667,1638002,Comedy
128832,2474024,Comedy
139747,0443465,Comedy
50942,0423505,Comedy
5028,0269746,Drama
8189,0054494,Comedy
8335,0029192,Comedy
8477,0056119,Short
25782,0022718,Comedy
26717,0101420,Fantasy
26743,0102587,Animation
40491,0098532,Drama
51573,0036154,Short
57502,0385586,Animation
70015,1194238,Crime
71438,1087578,Drama
81681,0041497,Drama
82684,1488163,Comedy
92234,0485985,Action
92681,1397514,Action
99917,2084989,Drama
101070,2258858,Comedy
102088,1462900,Action
102800,2347569,Comedy
104337,1327773,Biography
104944,2370248,Drama
109897,3210686,Biography
110603,2528814,Drama
113705,2737050,Drama
114396,1621046,Biography
114554,2576852,Animation
114627,0208502,Animation
117877,1355638,Animation
122246,1935929,Comedy
122888,2638144,Action
132335,3365778,Drama
134246,3247714,Action
135288,3168230,Drama
136602,2428170,Horror
141668,3832914,Drama
142507,1596345,Biography
150254,4935372,Drama
151687,3231054,Action
152063,2404233,Action
152071,3499096,Biography
153070,0347840,Short
156605,5247022,Comedy
166526,3922818,Drama
166705,2671706,Drama
170945,4695012,Horror
176419,5109784,Drama
179491,4348012,Action
179749,3654796,Horror
179815,6000478,Crime
1331,0075704,Drama
1623,0120524,Fantasy
1980,0095179,Horror
2655,0089308,Horror
2740,0091343,Horror
2982,0099710,Drama
3021,0082427,Horror
3073,0059674,Drama
430,0106505,Comedy
2538,0175550,Documentary
2623,0160298,Comedy
2629,0166252,Comedy
2415,0092173,Drama
3143,0063056,Adventure
6751,0331468,Drama
7395,0042327,Comedy
56389,0765120,Drama
75446,1104083,Biography
2965,0203408,Action
5767,0082755,Comedy
5828,0118735,Drama
6342,0250067,Comedy
6583,0094764,Action
6692,0271211,Documentary
7349,0317842,Drama
8092,0099612,Drama
8236,0049949,Crime
8427,0078766,Comedy
8494,0059037,Drama
8800,0345061,Drama
8844,0078763,Comedy
26819,0106950,Action
27373,0250934,Biography
136556,1980162,Animation
2738,0090886,Comedy
3403,0081400,Action
3414,0048316,Biography
3449,0095238,Drama
4710,0075213,Drama
284,0117169,Action
1652,0120539,Documentary
2175,0119033,Drama
2196,0120724,Action
2589,0143261,Drama
3353,0218112,Comedy
4200,0101764,Action
4374,0212517,Comedy
4715,0080402,Horror
4794,0093677,Horror
4827,0080464,Horror
5105,0069995,Drama
