movieId,title,genres
48744,Shortbus (2006),Comedy|Drama|Romance
58492,Snow Angels (2007),Drama
59141,Son of Rambow (2007),Children|Comedy|Drama
1996,Poltergeist III (1988),Horror|Thriller
4354,Unlawful Entry (1992),Crime|Thriller
4622,Loverboy (1989),Comedy
6612,Brother's Keeper (1992),Documentary
8580,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical
8998,That's Entertainment (1974),Documentary
27329,Paradise Lost 2: Revelations (2000),Documentary
53024,Jonestown: The Life and Death of Peoples Temple (2006),Documentary
59810,Recount (2008),Drama
73854,"Rudolph, the Red-Nosed Reindeer (1964)",Adventure|Animation|Children|Fantasy|Musical
74282,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance
93040,"Civil War, The (1990)",Documentary|War
96563,Paradise Lost 3: Purgatory (2011),Documentary
2226,"Ring, The (1927)",Drama
26095,"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War
65350,"General Died at Dawn, The (1936)",Adventure|Crime|Thriller
70687,Paper Heart (2009),Comedy|Documentary|Drama|Romance
85334,Hard Ticket to Hawaii (1987),Action|Comedy
87028,"Roommate, The (2011)",Drama|Thriller
89386,Pearl Jam Twenty (2011),Documentary|Musical
26472,"Norte, El (1984)",Adventure|Drama
1647,Playing God (1997),Crime|Drama|Thriller
161127,The Infiltrator (2016),Crime|Drama
176389,The Nut Job 2: Nutty by Nature (2017),Adventure|Animation|Children|Comedy
176579,Cage Dive (2017),Drama|Horror|Thriller
96964,"Tall Man, The (2012)",Crime|Drama|Mystery
101415,"First Time, The (2012)",Comedy|Drama|Romance
106062,Jackass Presents: Bad Grandpa (2013),Comedy
107997,We Are What We Are (2013),Drama|Horror|Mystery|Thriller
109569,3 Days to Kill (2014),Action|Crime|Drama
113604,If I Stay (2014),Drama
114494,Who Am I (Kein System Ist Sicher) (2014),Thriller
132888,Comedy Central Roast of James Franco (2013),Comedy
145935,"Peanuts Movie, The (2015)",Adventure|Animation|Children|Comedy
148172,The 5th Wave (2016),Adventure|Sci-Fi|Thriller
155288,Eye in the Sky (2016),Drama|Thriller|War
155820,Keanu (2016),Comedy
1565,Head Above Water (1996),Comedy|Thriller
2695,"Boys, The (1998)",Drama
3299,Hanging Up (2000),Comedy|Drama
3453,Here on Earth (2000),Drama|Romance
4053,Double Take (2001),Action|Comedy
4078,Amazing Grace and Chuck (1987),Drama
4505,For Keeps (1988),Drama|Romance
4517,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Horror|Mystery|Thriller
2307,One Tough Cop (1998),Action|Crime
2399,Santa Claus: The Movie (1985),Adventure|Children|Fantasy
3127,Holy Smoke (1999),Comedy|Drama
3162,Simpatico (1999),Comedy|Drama
3545,Cabaret (1972),Drama|Musical
3716,Fatal Beauty (1987),Action|Comedy|Crime|Drama
3731,Cutter's Way (1981),Drama|Thriller
3758,Communion (1989),Drama|Sci-Fi|Thriller
3922,Bikini Beach (1964),Comedy
33312,"Cocoanuts, The (1929)",Comedy|Musical
55167,Tekkonkinkreet (Tekkon kinkurîto) (2006),Action|Adventure|Animation|Crime|Fantasy
112512,Colourful (Karafuru) (2010),Animation|Drama|Fantasy|Mystery
335,Underneath (1995),Mystery|Thriller
882,"Trigger Effect, The (1996)",Drama|Thriller
1351,Blood and Wine (Blood & Wine) (1996),Crime|Drama|Thriller
1352,Albino Alligator (1996),Crime|Thriller
1601,Hoodlum (1997),Crime|Drama|Film-Noir
3648,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)",Horror|Sci-Fi
4434,"10th Victim, The (La decima vittima) (1965)",Action|Comedy|Sci-Fi|Thriller
4942,"Angry Red Planet, The (1959)",Sci-Fi
5113,After the Fox (Caccia alla volpe) (1966),Comedy|Crime
5288,"Atomic Cafe, The (1982)",Documentary|War
5468,20 Million Miles to Earth (1957),Sci-Fi
5706,...All the Marbles (1981),Comedy|Drama
5979,Attack of the Crab Monsters (1957),Horror|Sci-Fi
6021,"American Friend, The (Amerikanische Freund, Der) (1977)",Crime|Drama|Mystery|Thriller
6654,Atragon (Kaitei Gunkan) (1963),Adventure|Sci-Fi
6656,Attack of the Puppet People (1958),Horror|Sci-Fi
6836,"Amazing Transparent Man, The (1960)",Sci-Fi
6899,Alien from L.A. (1988),Sci-Fi
7104,1941 (1979),Comedy|War
7304,Allegro non troppo (1977),Animation|Comedy|Fantasy|Musical
7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War
7834,After the Thin Man (1936),Comedy|Crime|Mystery|Romance
8138,Attack of the Giant Leeches (1959),Horror|Sci-Fi
8610,All of Me (1984),Comedy|Fantasy
25959,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western
27692,And Starring Pancho Villa as Himself (2003),Action|Comedy|Drama|War
32139,"Agony and the Ecstasy, The (1965)",Drama
42556,7 Faces of Dr. Lao (1964),Fantasy|Mystery|Western
56837,As You Like It (2006),Comedy|Drama|Romance
71302,Attack of the 50 Foot Woman (1958),Comedy|Sci-Fi
71999,Aelita: The Queen of Mars (Aelita) (1924),Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller
80748,Alice in Wonderland (1933),Adventure|Children|Fantasy
84799,"Asphyx, The (1973)",Horror|Sci-Fi
87287,American Grindhouse (2010),Documentary
92760,"Atomic Brain, The (1963)",Horror|Sci-Fi
94262,"Atomic Submarine, The (1959)",Sci-Fi|Thriller
152,"Addiction, The (1995)",Drama|Horror
2656,Tarantula (1955),Horror|Sci-Fi
4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",Action|Crime
4814,Don't Say a Word (2001),Thriller
5134,Mean Machine (2001),Comedy|Drama
5476,Halloween: Resurrection (Halloween 8) (2002),Horror|Thriller
6889,Brother Bear (2003),Adventure|Animation|Children
7310,Raw Deal (1986),Action
8526,Around the World in 80 Days (2004),Adventure|Children|Comedy
26585,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller
26999,"Lion King II: Simba's Pride, The (1998)",Adventure|Animation|Children|Musical|Romance
27584,Dead End (2003),Comedy|Horror|Mystery|Thriller
27683,Tremors 4: The Legend Begins (2004),Action|Comedy|Horror|Sci-Fi|Thriller|Western
27802,Infernal Affairs 2 (Mou gaan dou II) (2003),Action|Crime|Drama|Thriller
31698,Son of the Mask (2005),Adventure|Children|Comedy|Fantasy
31804,Night Watch (Nochnoy dozor) (2004),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller
32456,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) (1994)",Animation|Comedy|Drama|Fantasy
32743,Ringu 0: Bâsudei (2000),Drama|Horror|Thriller
33644,Dominion: Prequel to the Exorcist (2005),Horror|Thriller
40614,Derailed (2005),Drama|Thriller
40617,Creep (2004),Horror|Thriller
44020,Ultimate Avengers (2006),Action|Animation|Children|Sci-Fi
47124,"Ant Bully, The (2006)",Adventure|Animation|Children|Comedy|Fantasy|IMAX
51927,Dead Silence (2007),Horror|Mystery|Thriller
52950,Day Watch (Dnevnoy dozor) (2006),Action|Fantasy|Horror|Thriller
58404,Justice League: The New Frontier (2008) ,Action|Adventure|Animation|Fantasy|Sci-Fi
60818,Hogfather (Terry Pratchett's Hogfather) (2006),Adventure|Fantasy|Thriller
63222,JCVD (2008),Action|Drama|Thriller
64249,Shrek the Halls (2007),Adventure|Animation|Comedy|Fantasy
65133,Blackadder Back & Forth (1999),Comedy
68194,"Damned United, The (2009)",Drama
71129,Green Lantern: First Flight (2009),Action|Adventure|Animation|Fantasy|Sci-Fi
72601,Teenage Mutant Ninja Turtles: Turtles Forever (2009),Action|Adventure|Animation|Comedy|Thriller
74750,[REC]² (2009),Horror|Thriller
77798,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller
82744,Faster (2010),Action|Crime|Drama
84414,All-Star Superman (2011),Action|Adventure|Animation|Sci-Fi
88515,Blitz (2011),Action|Crime|Thriller
90603,Batman: Year One (2011),Action|Animation|Crime
94160,Dante's Inferno: An Animated Epic (2010),Action|Animation|Fantasy
94985,Get the Gringo (2012),Action|Crime|Drama|Thriller
95004,Superman/Doomsday (2007) ,Action|Animation
95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),Action|Adventure|Animation|Children
95149,Superman/Batman: Public Enemies (2009),Action|Animation|Fantasy
95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),Action|Adventure|Animation|Sci-Fi
95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),Action|Adventure|Animation
95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),Action|Adventure|Animation
95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),Action|Adventure|Animation
96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),Action|Adventure|Animation
96815,V/H/S (2012),Horror|Thriller
97643,[REC]³ 3 Génesis (2012),Horror|Thriller
97785,Silent Hill: Revelation 3D (2012),Horror|Mystery|Thriller
101739,Evil Dead (2013),Horror
102058,Hulk Vs. (2009),Animation
102084,Justice League: Doom (2012) ,Action|Animation|Fantasy
103233,LEGO Batman: The Movie - DC Heroes Unite (2013),Action|Adventure|Animation
103449,Passion (2012),Crime|Drama|Mystery|Thriller
104141,Batman: Mystery of the Batwoman (2003),Action|Animation|Children|Crime
104419,Justice League: Crisis on Two Earths (2010),Action|Animation|Sci-Fi
104457,You're Next (2011),Horror|Thriller
107723,Highlander: The Search for Vengeance (2007),Action|Adventure|Fantasy
108795,Wonder Woman (2009),Action|Adventure|Animation|Fantasy
113278,Batman: Assault on Arkham (2014),Action|Animation|Crime|Thriller
134524,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),Documentary
137863,Dragon Ball Z: Resurrection of F (2015),Action|Adventure|Animation|Fantasy
152173,Michael Jackson's Thriller (1983),Horror
161354,Batman: The Killing Joke (2016),Action|Animation|Crime|Drama
162598,Deepwater Horizon (2016),Drama
163056,Shin Godzilla (2016),Action|Adventure|Fantasy|Sci-Fi
166558,Underworld: Blood Wars (2016),Action|Horror
169982,Power Rangers (2017),Action|Adventure|Sci-Fi
172497,T2 3-D: Battle Across Time (1996),(no genres listed)
172875,A Detective Story (2003),Animation|Sci-Fi
172881,Final Flight of the Osiris (2003),Action|Animation|Sci-Fi
172887,Kid's Story (2003),Animation|Sci-Fi
176935,Geostorm (2017),Action
179119,The Death of Stalin (2017),Comedy
182639,The Second Renaissance Part II (2003),Animation|Sci-Fi
31435,Rory O'Shea Was Here (Inside I'm Dancing) (2004),Drama
43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),Drama|War
45074,"Wild, The (2006)",Adventure|Animation|Children|Comedy|Fantasy
53326,Them (Ils) (2006),Horror
55259,"Seeker: The Dark Is Rising, The (2007)",Action|Adventure|Drama|Fantasy
63808,"Class, The (Entre les murs) (2008)",Drama
1003,Extreme Measures (1996),Drama|Thriller
4580,Cyborg (1989),Action|Sci-Fi
4632,"Package, The (1989)",Action|Thriller
8387,Police Academy: Mission to Moscow (1994),Comedy|Crime
26764,Captain America (1990),Action|Fantasy|Sci-Fi|Thriller|War
26765,City Hunter (Sing si lip yan) (1993),Action|Comedy|Romance
46865,Little Man (2006),Comedy
47952,"Covenant, The (2006)",Action|Horror|Thriller
48598,Infamous (2006),Drama
49647,Charlotte's Web (2006),Children|Comedy|Drama|Fantasy
50003,DOA: Dead or Alive (2006),Action|Adventure
52279,Are We Done Yet? (2007),Comedy
65685,Inkheart (2008),Adventure|Fantasy
72696,Old Dogs (2009),Comedy
88356,"Smurfs, The (2011)",Animation|Children|Comedy
91660,"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller
93139,Mega Shark vs. Crocosaurus (2010),Action|Adventure|Horror
95796,Anaconda: The Offspring (2008),Action|Horror|Sci-Fi|Thriller
100737,Snitch (2013),Action|Drama|Thriller
104074,Percy Jackson: Sea of Monsters (2013),Adventure|Children|Fantasy
104076,"Smurfs 2, The (2013)",Animation|Children|Comedy
112460,Planes: Fire & Rescue (2014),Adventure|Animation|Comedy
114713,Annabelle (2014),Horror
116887,Exodus: Gods and Kings (2014),Action|Adventure|Drama
122902,Fantastic Four (2015),Action|Adventure|Fantasy|Sci-Fi
126482,Strange Magic (2015),Animation|Children|Fantasy|Musical
130686,The Final Girls (2015),Comedy|Horror
131934,The Malibu Bikini Shop (1986),Comedy
142372,Our Brand Is Crisis (2015),Comedy|Drama
152079,London Has Fallen (2016),Action|Crime|Thriller
158254,Kindergarten Cop 2 (2016),Action|Comedy
170289,Species III (2004),Action|Horror|Sci-Fi
2546,"Deep End of the Ocean, The (1999)",Drama
2669,Pork Chop Hill (1959),War
2856,I Saw What You Did (1965),Thriller
4276,Lost in America (1985),Comedy
4323,"Horse Soldiers, The (1959)",Adventure|War|Western
4355,Youngblood (1986),Action|Drama
206,Unzipped (1995),Documentary
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama|War
1329,Blood for Dracula (Andy Warhol's Dracula) (1974),Horror
1662,Gang Related (1997),Crime
1770,B. Monkey (1998),Crime|Romance|Thriller
1977,Friday the 13th Part IV: The Final Chapter (1984),Horror
2071,And the Band Played On (1993),Drama
2074,"Night Porter, The (Portiere di notte, Il) (1974)",Crime|Drama|Romance
2303,Nashville (1975),Drama|Musical
2488,Peeping Tom (1960),Drama|Horror|Thriller
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Adventure|Drama|Mystery
3455,Buddy Boy (1999),Drama|Thriller
3587,Inferno (1980),Horror
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary
3765,"Hot Spot, The (1990)",Crime|Drama|Romance
3813,Interiors (1978),Drama
3838,Phantasm III: Lord of the Dead (1994),Horror
3865,"Original Kings of Comedy, The (2000)",Comedy|Documentary
3919,Hellraiser III: Hell on Earth (1992),Horror
4064,Coffy (1973),Action|Crime|Thriller
4065,Foxy Brown (1974),Action|Crime|Drama
4191,Alfie (1966),Comedy|Drama|Romance
4278,Triumph of the Will (Triumph des Willens) (1934),Documentary
4289,"City of Women, The (Città delle donne, La) (1980)",Comedy|Drama
4298,Rififi (Du rififi chez les hommes) (1955),Crime|Film-Noir|Thriller
4390,Rape Me (Baise-moi) (2000),Crime|Drama|Thriller
4392,Alice (1990),Comedy|Drama|Fantasy|Romance
4393,Another Woman (1988),Drama
4408,September (1987),Drama
4409,Shadows and Fog (1991),Comedy|Drama|Mystery|Thriller
4426,Kiss Me Deadly (1955),Film-Noir
4429,Moby Dick (1956),Drama
4441,Game of Death (1978),Action
4527,"Night in the Life of Jimmy Reardon, A (1988)",Comedy|Romance
4552,"Tetsuo, the Ironman (Tetsuo) (1988)",Action|Horror|Sci-Fi|Thriller
4563,Young Einstein (1988),Comedy
4614,Kickboxer (1989),Action
4687,Billy Liar (1963),Comedy
4833,"Changeling, The (1980)",Horror|Mystery|Thriller
4985,Sheena (1984),Action|Adventure|Fantasy
4988,White Water Summer (1987),Adventure
5121,Stroszek (1977),Comedy|Drama
5156,"Big Doll House, The (1971)",Action
5397,Monkey Business (1952),Comedy|Sci-Fi
5465,All About Lily Chou-Chou (Riri Shushu no subete) (2001),Crime|Drama|Thriller
5489,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),Horror
5515,Songs From the Second Floor (Sånger från andra våningen) (2000),Drama
5531,Undisputed (2002),Drama
5780,Polyester (1981),Comedy
5974,"Thief of Bagdad, The (1940)",Adventure|Fantasy
5984,"Story of O, The (Histoire d'O) (1975)",Drama|Romance
6035,Pépé le Moko (1937),Crime|Drama|Romance
6063,May (2002),Drama|Horror
6100,"Midsummer Night's Sex Comedy, A (1982)",Comedy|Romance
6123,Sunless (Sans Soleil) (1983),Documentary
6184,"Man Who Fell to Earth, The (1976)",Drama|Sci-Fi
6465,Jubilee (1977),Drama
6533,"What's Up, Doc? (1972)",Comedy
6577,Kickboxer 2: The Road Back (1991),Action|Drama
6710,Dummy (2002),Comedy|Drama|Romance
6748,"Brood, The (1979)",Horror
6885,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller
6918,"Unvanquished, The (Aparajito) (1957)",Drama
6981,"Ordet (Word, The) (1955)",Drama
7088,Black Orpheus (Orfeu Negro) (1959),Drama|Romance
7091,Horse Feathers (1932),Comedy
7102,Dragnet (1987),Comedy|Crime|Drama
7116,Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller
7205,"Wind and the Lion, The (1975)",Adventure
7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),Drama
7328,"Passion of Anna, The (Passion, En) (1969)",Drama
7336,"Damned, The (La Caduta degli dei) (1969)",Drama|War
7386,"Ten Commandments, The (1956)",Adventure|Drama
7394,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy
7450,Laws of Attraction (2004),Comedy|Romance
7581,"Fountainhead, The (1949)",Drama
7616,Body Double (1984),Mystery|Thriller
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",Drama
7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama
7895,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller
7936,Shame (Skammen) (1968),Drama|War
7938,Winter Light (Nattvardsgästerna) (1963),Drama
7939,Through a Glass Darkly (Såsom i en spegel) (1961),Drama
7951,Nightbreed (1990),Fantasy|Horror
7987,Dolls (1987),Horror
7993,"Bucket Of Blood, A (1959)",Comedy|Horror
8188,Sansho the Bailiff (Sanshô dayû) (1954),Drama
8195,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance
8196,Beyond the Valley of the Dolls (1970),Comedy|Horror
8239,Viridiana (1961),Comedy|Drama
8270,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",Comedy|Drama|Romance
8290,Mitchell (1975),Action|Crime
8512,Silent Movie (1976),Comedy
8542,"Day at the Races, A (1937)",Comedy|Musical
8596,Revenge of the Pink Panther (1978),Comedy|Crime
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",Crime|Horror|Mystery|Thriller
25898,Day of Wrath (Vredens dag) (1943),Drama
25963,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama
26002,Confidential Report (1955),Crime|Drama|Mystery|Thriller
26052,Pickpocket (1959),Crime|Drama
26124,Robinson Crusoe on Mars (1964),Sci-Fi
26151,Au Hasard Balthazar (1966),Crime|Drama
26231,Performance (1970),Crime|Drama|Thriller
26303,Sisters (1973),Horror|Thriller
26694,Ju Dou (1990),Drama
31590,Hands Off the Loot (Touchez pas au grisbi) (1954),Crime|Drama|Thriller
31737,Bunny Lake Is Missing (1965),Mystery|Thriller
32314,Incident at Loch Ness (2004),Adventure|Comedy|Documentary
32392,800 Bullets (800 Balas) (2002),Comedy|Crime|Drama|Western
33188,Mischief (1985),Comedy|Romance
40966,"Libertine, The (2004)",Drama
41617,Havoc (2005),Crime|Drama|Romance
44657,Mouchette (1967),Drama
44759,Basic Instinct 2 (2006),Crime|Drama|Mystery|Thriller
44864,Friends with Money (2006),Comedy|Drama|Romance
46772,Strangers with Candy (2005),Comedy
47465,Tideland (2005),Drama|Fantasy|Thriller
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi
52644,Vacancy (2007),Horror|Thriller
6158,"Jungle Book 2, The (2003)",Animation|Children
63239,Cinderella (1997),Children|Fantasy|Musical|Romance
104245,Planes (2013),Adventure|Animation|Comedy
6344,101 Reykjavik (101 Reykjavík) (2000),Comedy|Drama|Romance
7208,Dr. Jekyll and Mr. Hyde (1941),Drama|Horror
27695,Nicotina (2003),Action|Comedy|Drama
44943,9/11 (2002),Documentary
59995,Boy A (2007),Crime|Drama
695,True Crime (1996),Mystery|Thriller
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama
1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Comedy|Drama
2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance
4237,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",Documentary
4562,Without a Clue (1988),Comedy|Mystery
4965,"Business of Strangers, The (2001)",Action|Drama|Thriller
5470,The Importance of Being Earnest (1952),Comedy|Romance
5477,Sex and Lucia (Lucía y el sexo) (2001),Drama|Romance
5537,Satin Rouge (2002),Drama|Musical
5575,Alias Betty (Betty Fisher et autres histoires) (2001),Crime|Drama
130842,Power/Rangers (2015),Action|Adventure|Sci-Fi
1701,Deconstructing Harry (1997),Comedy|Drama
6408,Animals are Beautiful People (1974),Comedy|Documentary
8738,"Woman Is a Woman, A (femme est une femme, Une) (1961)",Comedy|Drama|Musical|Romance
26147,"Thousand Clowns, A (1965)",Comedy|Drama|Romance
26631,Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery
60333,Encounters at the End of the World (2008),Documentary
42734,Hoodwinked! (2005),Animation|Children|Comedy
170939,Captain Underpants: The First Epic Movie (2017),Action|Animation|Children|Comedy
61465,Bangkok Dangerous (2008),Action|Crime|Thriller
61697,Righteous Kill (2008),Crime|Mystery|Thriller
7134,"Element of Crime, The (Forbrydelsens Element) (1984)",Drama|Thriller
26810,Bad Boy Bubby (1993),Drama
27664,"Brown Bunny, The (2003)",Drama
59814,Ex Drummer (2007),Comedy|Crime|Drama|Horror
70708,Tetro (2009),Drama|Mystery
77266,Disgrace (2008),Drama
6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance
70305,Race to Witch Mountain (2009),Adventure|Children|Fantasy|Sci-Fi|Thriller
85412,"Troll Hunter, The (Trolljegeren) (2010)",Fantasy|Horror
87785,Takers (2010),Action|Crime|Thriller
103596,Sharknado (2013),Sci-Fi
136540,The FP (2012),Comedy
3590,"Lords of Flatbush, The (1974)",Comedy|Drama
3760,"Kentucky Fried Movie, The (1977)",Comedy
389,"Colonel Chabert, Le (1994)",Drama|Romance|War
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical
670,"World of Apu, The (Apur Sansar) (1959)",Drama
824,Kaspar Hauser (1993),Drama|Mystery
3823,Wonderland (1999),Drama
3855,"Affair of Love, An (Liaison pornographique, Une) (1999)",Drama|Romance
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",Drama|Thriller
4175,Gray's Anatomy (1996),Comedy|Drama
4268,Town & Country (2001),Comedy
119,"Steal Big, Steal Little (1995)",Comedy
386,S.F.W. (1994),Drama
650,Moll Flanders (1996),Drama
1040,"Secret Agent, The (1996)",Drama
1121,Glory Daze (1995),Drama
1332,"Believers, The (1987)",Horror|Thriller
1484,"Daytrippers, The (1996)",Comedy|Drama|Mystery|Romance
1605,Excess Baggage (1997),Adventure|Romance
1609,187 (One Eight Seven) (1997),Drama|Thriller
1656,Swept from the Sea (1997),Drama|Romance
1870,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama
1922,Whatever (1998),Drama
2007,Polish Wedding (1998),Comedy
2119,Maximum Overdrive (1986),Horror
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy|Drama
2260,Wisdom (1986),Crime|Drama
2264,We're No Angels (1989),Comedy|Crime
2271,Permanent Midnight (1998),Drama
2472,Tough Guys (1986),Comedy
2482,Still Crazy (1998),Comedy|Romance
2552,My Boyfriend's Back (1993),Comedy
2570,"Walk on the Moon, A (1999)",Drama|Romance
2751,From the Hip (1987),Comedy|Drama
2835,Chill Factor (1999),Action|Adventure|Comedy|Thriller
2884,Dog Park (1998),Comedy|Romance
2891,"Happy, Texas (1999)",Comedy
2893,Plunkett & MaCleane (1999),Action|Adventure|Drama
2928,"Razor's Edge, The (1984)",Drama
2979,Body Shots (1999),Drama
3008,Last Night (1998),Drama|Sci-Fi
3111,Places in the Heart (1984),Drama
3206,Against All Odds (1984),Romance
3378,"Ogre, The (Unhold, Der) (1996)",Drama
3391,Who's That Girl? (1987),Comedy
3539,"Filth and the Fury, The (2000)",Documentary
3581,Human Traffic (1999),Comedy
3625,Better Living Through Circuitry (1999),Documentary
3790,Groove (2000),Drama
3847,"Ilsa, She Wolf of the SS (1974)",Horror
3898,Bait (2000),Action|Comedy
3900,Crime and Punishment in Suburbia (2000),Comedy|Drama
3951,Two Family House (2000),Drama
3953,Dr. T and the Women (2000),Comedy|Romance
4012,Punchline (1988),Comedy|Drama
4081,Back to the Beach (1987),Comedy
4089,Born in East L.A. (1987),Comedy
4115,Hiding Out (1987),Comedy
4123,Ishtar (1987),Comedy
4125,Leonard Part 6 (1987),Comedy|Sci-Fi
4138,My Demon Lover (1987),Comedy|Horror
4139,No Man's Land (1987),Crime|Drama
4147,Nico and Dani (Krámpack) (2000),Comedy|Drama|Romance
4221,Necessary Roughness (1991),Comedy
4242,Beautiful Creatures (2000),Comedy|Crime|Drama|Thriller
4290,For the Boys (1991),Comedy|Drama|Musical
4312,Himalaya (Himalaya - l'enfance d'un chef) (1999),Adventure|Drama
4353,Uncommon Valor (1983),Action|War
4451,Jump Tomorrow (2001),Comedy|Drama|Romance
4458,Africa: The Serengeti (1994),Documentary|IMAX
4462,18 Again! (1988),Comedy|Fantasy
4463,1969 (1988),Drama|War
4475,"Beast of War, The (Beast, The) (1988)",Drama|War
4478,Biloxi Blues (1988),Comedy|Drama
4488,Colors (1988),Action|Crime|Drama
4524,Moon Over Parador (1988),Comedy
4573,Blaze (1989),Comedy|Drama
4583,Disorganized Crime (1989),Action|Comedy
4595,Fat Man and Little Boy (1989),Drama
4600,Gross Anatomy (a.k.a. A Cut Above) (1989),Comedy|Drama
4610,"January Man, The (1989)",Comedy|Crime|Mystery|Thriller
4617,Let It Ride (1989),Comedy
4636,"Punisher, The (1989)",Action
4666,Skin Deep (1989),Comedy
4672,"Tall Guy, The (1989)",Comedy|Romance
4675,Three Fugitives (1989),Action|Comedy
4721,American Outlaws (2001),Action|Comedy|Western
4745,O (2001),Drama
4777,"American Astronaut, The (2001)",Comedy|Musical|Sci-Fi
4780,Liam (2000),Drama
4818,Extreme Days (2001),Action|Adventure|Comedy|Drama
4847,Fat Girl (À ma soeur!) (2001),Drama
4926,Everybody's Famous! (Iedereen beroemd!) (2000),Comedy|Drama|Musical
4961,Pornstar: The Legend of Ron Jeremy (2001),Documentary
4962,Texas Rangers (2001),Adventure|Western
5068,Beijing Bicycle (Shiqi sui de dan che) (2001),Drama
5071,Maelström (2000),Drama|Romance
5073,"Son's Room, The (Stanza del figlio, La) (2001)",Drama
5081,Birthday Girl (2001),Drama|Romance
5112,Last Orders (2001),Drama
5178,Fun (1994),Crime|Drama
5209,Ffolkes (1979),Action|Adventure|Thriller
5237,Taps (1981),Drama
5240,Running Scared (1980),Action|Drama
5278,Fraternity Vacation (1985),Comedy|Romance
5285,Lucky Break (2001),Comedy|Crime
5297,"Cat's Meow, The (2002)",Drama|Thriller
5321,"Triumph of Love, The (2001)",Comedy
5322,World Traveler (2001),Drama
5324,Life or Something Like It (2002),Comedy|Romance
5328,Rain (2001),Drama|Romance
5337,Delirious (1991),Comedy
5345,Triumph of the Spirit (1989),Drama
5390,CQ (2001),Drama
5416,Cherish (2002),Comedy|Drama|Thriller
5422,"Emperor's New Clothes, The (2001)",Comedy
